PC1 (Intensidad/Calidad),PC2 (Balance/Matices),Cluster
3.2023032543458707,-0.225821768727798,0
1.432016805812327,0.01833685955865745,0
1.9684447605801738,0.04019227156030487,0
2.0671492112431156,-0.2565265055393472,0
1.8686749259380928,1.031010477745184,0
2.033418934038392,-0.958967764189375,0
2.180056040627493,0.46138927443701494,0
2.0730585304056994,-0.5657184023864194,0
2.048127216332108,-1.054295055346557,0
2.3034574391269906,0.9220485868863306,0
1.9439667011620423,-0.2824528557832209,0
2.8745206313592844,0.027942921076979883,0
2.280339577549118,-0.4674524908365385,0
2.0517969119373305,0.13255532459790872,0
2.163543313809238,-0.4374327201460566,0
2.3522765445628884,-0.3818759788086206,0
1.9619614783975947,0.0864597618138837,0
2.0629838254373025,0.5189408701429209,0
2.174471750644871,-0.47667778438778274,0
2.0755288083123977,0.7028654308078,0
2.186822150659634,1.4592089257184375,0
2.0408323980550405,-0.47416571104491395,0
1.741518832381458,-0.09974697723204462,0
2.1778362075739004,-0.15356337120433022,0
1.9284374588291004,-0.42285917655042365,0
2.064397958620654,0.13137617907817487,0
1.6554828528150258,-0.8845785554710223,0
1.9975994874608516,0.6236377661864644,0
1.9260212301208675,-0.06940792714557259,0
2.166939030880003,0.061110336158442524,0
2.1483134657801024,-0.07805629610838413,0
2.1808587822985848,0.14636573996643948,0
1.7727291607392217,1.66384614664657,0
2.161789974695005,-0.9118886267451176,0
2.4523121976907105,-1.9624398636691762,0
1.7711348610109143,-0.5319836699917393,0
1.9693776325858507,-0.005828928910159183,0
1.881513523394201,-0.044033004625913245,0
1.8468791846969153,-0.8341439393505334,0
2.059430488709044,-0.7657537019420221,0
1.8806422387441086,-0.028882699294259774,0
2.362285085174014,-0.8652251714529224,0
2.174640438749647,-0.47589743568725584,0
1.862791411172593,-1.1179671983923976,0
2.1603071021969353,-0.1866674755438266,0
1.9587344494316046,-0.4113029457900887,0
2.1694096713337134,-0.48223394820698917,0
2.0639405969809768,-0.841061756023826,0
1.759322163744019,0.012537028454679982,0
1.6414199828784783,0.6043284624727595,0
2.0955910090822414,0.08632515707322526,0
1.9726726155540373,-0.41282008486259847,0
1.9427707953818114,-0.7120891366938531,0
1.8445232440453008,-0.7095272630106924,0
1.8859135230946067,0.15770247753964933,0
1.9825331802623014,0.9655388475716278,0
1.3222844579391717,1.1858926718723193,0
2.0814943146365024,-0.5284183976392303,0
2.107206864650499,0.9645109198684455,0
1.7766005911639096,0.79194881215196,0
1.7489112103850095,0.38495753232485064,0
2.3872567499708754,0.977998574105575,0
1.2802428329751505,0.18835500823715468,1
1.7437229129134384,-1.0361341217861908,0
1.8622917720593184,-1.4520603425527991,0
1.6577301970827663,-0.6012804643009328,0
1.8405372358225425,-0.34462017451553567,0
1.6678855989846213,1.2268343413438105,0
1.8543117225677572,-0.31043000182317276,0
1.4551408225934281,0.14981838820233356,0
1.6124482187122293,0.13368319395964226,0
1.7570296600105488,0.12743188641566497,0
1.7602722968239026,-0.4550854562453868,0
1.7460563111603242,-0.04425752250427328,0
1.6502274126460994,0.29238501772789305,0
1.761738497224569,0.4459217694782585,0
1.6384515184604995,-0.20181054599693676,0
1.6639642283956961,1.2737100899759501,0
1.654303456879559,-0.25679923197379073,0
1.7505114337722114,-0.21866564527875637,0
1.6370576690507017,-0.45814736063210015,0
1.6420369728808855,1.0600195802308454,0
2.4883734031032243,1.469364791178567,0
1.7474530929109966,-0.715648004182202,0
1.7636561143013152,-0.025161773111716183,0
1.6479942242826082,-0.6999720504201163,0
1.8660936438974032,-0.612588241123735,0
1.6436198309372643,-0.0891739397685643,0
1.637246378918535,0.08867885831590477,0
1.3476472027151694,-0.8307264981976089,1
1.8456188631591883,-0.005224914454903684,0
1.7776757410785042,-0.2299949894418244,0
1.5505479939625895,0.5495455383477433,0
1.7506708881152533,0.5022403886452442,0
1.5389239105173937,0.15152186790169406,0
1.663372093175203,0.4858888898949332,0
1.5255455202221928,-0.06573578572255334,0
1.6502910009069045,0.6066965631411859,0
1.7666797383990271,-0.3575755472172564,0
1.8994455838111934,1.4242493498881252,0
1.559513224846409,0.2998293614914561,0
1.6418600298537283,0.530531429326387,0
1.7388430776358592,0.4604165476623781,0
2.0678792822343297,0.1582974635924075,0
2.235825155271541,-1.2548504277698629,0
1.8606987542214706,0.31261352253104935,0
1.7319111048980276,0.37544109443445467,0
1.7477436011314478,0.1907641003628291,0
1.604793579879109,-0.31062928230828246,0
1.7912003321852297,1.0749414841225862,0
1.3406020261345057,0.6100650826136568,0
1.6687768055896728,0.045188533712008684,0
1.6681646287648924,-0.4493677131136871,0
1.6670630318861885,0.3582823162914407,0
2.008450669253816,-0.5465040187219432,0
1.4554856684128399,0.11298948438745245,0
3.011590005816767,0.17018844238261815,0
1.5534395148098643,0.6639685788974825,0
1.2091041384059296,-0.9962788205081587,1
1.4688650861898283,0.5467079889869783,0
1.6685129312060707,0.1677708729593708,0
1.3163338690235746,0.02045384652274838,1
1.757067294237915,-0.05729383550483884,0
1.334140758472066,-0.35277152904347614,0
1.3560267997844515,0.1286654381495381,0
1.5351633154223139,0.7713421992100243,0
0.7380182248154077,0.1744888496940725,1
1.328972249659584,0.17212155400361848,1
1.255389097870993,1.111576631693953,1
1.557994622980061,0.06558808732488064,0
1.578931212268467,0.6145733160124224,0
4.775246338461552,0.4618102567890387,0
1.5703828903261583,0.4168102085999393,0
1.6433200889550799,-0.2754603590901215,0
1.1166519478658963,0.09860730321791031,1
0.4168567817536159,0.08688460359022444,1
1.2371743274764886,-1.0665928860387217,1
1.2381930571255941,0.23349411087810992,1
1.2190023373415597,0.19735439000556385,1
2.057856727162963,0.13855780646663873,0
1.447907985517959,0.41144086478928477,0
1.5259772421015223,0.41070204435906965,0
1.452521673221404,0.0908842581645763,0
1.337091908225617,-0.5928674888221533,0
1.4321972607577782,0.03645527630273049,0
1.5498780229170814,0.3442628099940205,0
2.109574823055996,-1.089333319894508,0
1.6511525139338812,0.13544711732040124,0
1.4415107940827765,0.4038776855195012,0
1.2367926269305187,0.6849668989662022,1
2.1919851116483633,-0.09458105753348428,0
1.2217693343374936,-0.5395409171267601,1
1.441748221502269,0.06700157408348284,0
1.1317494683195088,-0.23742420609650977,1
1.3524564218083128,0.21558902898623192,0
1.2507225381305698,0.15474195768976048,1
0.9215608274784416,1.3002518713435278,1
1.1303995545579362,-0.4708851315625586,1
1.2437057002607455,-0.3089878671897844,1
1.6276003366675342,0.9683312389114708,0
1.314024498061912,0.26931401613745465,0
1.2196880527605403,0.05364449584448458,1
1.2785937193215233,0.8036756850945789,0
1.3345192056895196,0.9573417598278121,0
1.015222663555234,-0.06349905208375348,1
1.3533900210210972,0.7236012544121541,0
1.074439909112616,-0.1887860409004829,1
1.1306900627783871,0.43552697298247245,1
1.1235508104001646,-0.7609066234326798,1
1.5545004539285008,-0.22353438319090527,0
1.2241594625550676,0.7090104903430966,1
1.5639375715210468,0.36778369786283044,0
1.0172077593609412,0.3112389611251061,1
1.1481173698027343,0.1090451917249426,1
1.1156871396267973,-0.5564312983463298,1
1.1230830558750493,0.28207465346041566,1
1.2637811646805281,-0.3603326782550276,1
1.1302233968432998,-0.43327587904715076,1
1.116520893988487,-0.08689876740312014,1
1.2320848634295152,-1.6317016716355073,1
2.771044298030685,0.8706270094886426,0
1.2501103613057891,-0.33981428913593553,1
1.4165949632983288,1.7018019622563663,0
1.1495488683169093,0.26705084305599963,1
1.3048168863275698,-0.34591858008396376,1
1.0977721561223757,1.9795272621044435,1
1.0217489727202251,0.08300016882726054,1
1.1305213746736118,0.4347466242819457,1
0.7016256896189926,-0.8025322883028592,1
1.0642773562914005,0.6318953112559771,1
1.140394200358149,-0.5840926249321041,1
0.9564257115083075,-0.10207578491598406,1
1.0038964919218667,-1.6647630963062985,1
1.5479493373930528,1.600717519663912,0
1.3661213943747226,0.35389475361706446,0
0.9186914295890287,-0.04984313552257071,1
1.049271705480914,0.8357382432880027,1
0.33511122237523117,0.660866276028182,1
1.037313506787303,0.3022751860591456,1
0.943367084958349,0.412998851028804,1
2.1479076058715445,0.6209971608501733,0
1.2296822654716881,-0.4489518328092363,1
0.8114007303745613,-0.6180026424799049,1
1.3723497013694128,0.9982072734617884,0
1.1204280537814542,0.0006663234701365207,1
0.8909386486602354,-1.2095217746060147,1
3.2375941016433747,-0.18054646620740833,0
1.3485251031520256,-0.1765707299358781,1
1.1922864228070715,1.1886859418720004,1
1.2233548627242505,-1.4265143574918748,1
0.9308129916748126,0.21221175017205382,1
2.9893895567459334,0.09632079634085605,0
0.7218633801742478,0.24106452502643666,1
1.1268291765817975,-0.38396154072586486,1
1.032341393629462,-0.1412356259399559,1
0.9146025910331056,0.26554219516028826,1
1.150392384852089,0.18556821678349963,1
0.9160854635311749,-0.4596789560410029,1
0.9254677361708905,-0.42991300696077744,1
1.0535645651890775,0.328797673754171,1
1.0450373803752868,0.1595343769119826,1
1.0263040441221702,0.2470288548898494,1
1.1103656503147614,0.3810979911206267,1
1.2336245656561302,-0.6065514092634465,1
1.0478834302848679,0.23296961384607148,1
1.0277002314801205,-0.2514336424791824,1
0.9146025910331056,0.26554219516028826,1
1.021210543937719,-0.7127248776695811,1
1.0367296264891916,0.043161788182060255,1
-1.9586735651642193,-1.6121930283401467,2
0.7138061315127051,-0.600226092581449,1
1.0170390712561659,0.31045861242457934,1
1.028961384163918,-0.22636212712406664,1
0.8153709900427409,0.559822382570794,1
1.0417236662691778,-0.11146967685973047,1
0.9489140409882845,1.1982190568529978,1
1.0440136044445865,0.29825137597341866,1
0.9219062075098561,0.01279040177095134,1
1.0358608356749903,0.11875103892067698,1
0.8156076321497129,-0.344151132285091,1
0.9039427045072647,0.6185834647197673,1
0.7311783299727406,0.2402471757189863,1
0.9465133846577961,0.4743715707557074,1
1.0141429932986752,0.14600870028048213,1
